path	status	page_count	overflow	overlap	empty_page	off_canvas	text_overlap	has_signal	elapsed_ms	error
samples/143E433F503322BD33.hwp	CLEAN	1	0	0	0			0	303	
samples/156457624_210622 7월부터 해외직구 구매대행업체 등록제 시행.hwp	CLEAN	5	0	0	0			0	632	
samples/156636617_240617 2024년 5월 월간 수출입 현황(확정치).hwp	ANOMALY	19	2	1	0			1	5080	
samples/2010-01-06.hwp	CLEAN	6	0	0	0			0	1291	
samples/2022년 국립국어원 업무계획.hwp	ANOMALY	35	10	0	0			1	5560	
samples/2025 행정업무운영 편람(최종).hwp	ANOMALY	383	152	3	18			1	45431	
samples/2025 행정업무운영 편람(최종).hwpx	ANOMALY	383	161	4	18			1	34610	
samples/20250130-hongbo-no.hwp	CLEAN	4	0	0	0			0	986	
samples/20250130-hongbo.hwp	CLEAN	4	0	0	0			0	590	
samples/20250130-hongbo_saved.hwp	CLEAN	5	0	0	0			0	715	
samples/2025년 기부·답례품 실적 지자체 보고서_양식.hwpx	ANOMALY	30	23	0	0			1	2892	
samples/2026_oss_rst.hwp	ANOMALY	6	2	0	0			1	1118	
samples/21868765_별표2_보건소_분장사무.hwp	CLEAN	4	0	0	0			0	1229	
samples/21_언어_기출_편집가능본.hwp	ANOMALY	15	1	0	0			1	3254	
samples/253E164F57A1BC6934-empty.hwp	ANOMALY	2	1	0	0			1	729	
samples/3-09월_교육_통합_2022.hwp	ANOMALY	23	3	2	0			1	15333	
samples/3-09월_교육_통합_2022.hwpx	ANOMALY	23	37	2	0			1	10222	
samples/3-09월_교육_통합_2023.hwp	ANOMALY	20	2	9	0			1	9279	
samples/3-09월_교육_통합_2023.hwpx	ANOMALY	20	8	9	0			1	6766	
samples/3-09월_교육_통합_2024-격자기준종이.hwp	ANOMALY	23	3	2	0			1	14038	
samples/3-09월_교육_통합_2024-격자기준쪽.hwp	ANOMALY	23	3	2	0			1	14155	
samples/3-09월_교육_통합_2024-구분선아래20.hwp	ANOMALY	23	5	2	0			1	14349	
samples/3-09월_교육_통합_2024-구분선아래20구분선위20.hwp	ANOMALY	23	13	2	0			1	14574	
samples/3-09월_교육_통합_2024-구분선아래20구분선위20.hwpx	ANOMALY	23	18	2	0			1	10172	
samples/3-09월_교육_통합_2024-미주사이20.hwp	ANOMALY	24	6	2	0			1	15178	
samples/3-10월_교육_통합_2022.hwp	ANOMALY	18	3	3	0			1	9682	
samples/3-10월_교육_통합_2022.hwpx	ANOMALY	18	5	2	0			1	6378	
samples/3-11월_실전_통합_2022.hwp	ANOMALY	21	2	8	0			1	12437	
samples/3-11월_실전_통합_2022.hwpx	ANOMALY	21	9	8	0			1	9448	
samples/3-11월_실전_통합_2024-구분선없음구분선위20미주사이20구분선아래20.hwp	ANOMALY	23	4	8	0			1	13285	
samples/3-11월_실전_통합_2024-구분선없음구분선위20미주사이20구분선아래20.hwpx	ANOMALY	23	4	8	0			1	9750	
samples/3-11월_실전_통합_2024-구분선위0미주사이0구분선아래0.hwp	ANOMALY	21	4	9	0			1	12994	
samples/3-11월_실전_통합_2024-구분선위0미주사이0구분선아래0.hwpx	ANOMALY	21	19	9	0			1	9208	
samples/3-11월_실전_통합_2024-구분선위0미주사이20구분선아래2.hwp	ANOMALY	22	9	8	0			1	13274	
samples/3-11월_실전_통합_2024-구분선위0미주사이20구분선아래2.hwpx	ANOMALY	22	21	8	0			1	9295	
samples/3-11월_실전_통합_2024-구분선위0미주사이7구분선아래2.hwp	ANOMALY	21	2	8	0			1	12792	
samples/3-11월_실전_통합_2024-구분선위0미주사이7구분선아래2.hwpx	ANOMALY	21	9	8	0			1	9337	
samples/3-11월_실전_통합_2024-구분선위0미주사이7구분선아래20.hwp	ANOMALY	21	3	8	0			1	12336	
samples/3-11월_실전_통합_2024-구분선위0미주사이7구분선아래20.hwpx	ANOMALY	21	15	7	0			1	8373	
samples/3-11월_실전_통합_2024-구분선위20미주사이0구분선아래20.hwp	ANOMALY	21	3	8	0			1	10122	
samples/3-11월_실전_통합_2024-구분선위20미주사이0구분선아래20.hwpx	ANOMALY	21	8	10	0			1	6764	
samples/3-11월_실전_통합_2024-구분선위20미주사이7구분선아래2.hwp	ANOMALY	21	3	8	0			1	9452	
samples/3-11월_실전_통합_2024-구분선위20미주사이7구분선아래2.hwpx	ANOMALY	21	15	7	0			1	7128	
samples/3-11월_실전_통합_2024-구분선위9미주사이8구분선아래7.hwp	ANOMALY	21	4	7	0			1	10598	
samples/3-11월_실전_통합_2024-구분선위9미주사이8구분선아래7.hwpx	ANOMALY	21	15	7	0			1	7601	
samples/76076_regulatory_analysis.hwp	ANOMALY	82	15	0	0			1	6974	
samples/80168_regulatory_analysis.hwp	ANOMALY	157	48	1	0			1	10052	
samples/80250_regulatory_analysis.hwp	ANOMALY	17	5	0	0			1	1188	
samples/86712_regulatory_analysis.hwp	ANOMALY	65	10	0	0			1	7195	
samples/[2027] 온새미로 1 본교재.hwp	ANOMALY	47	0	0	4			0	3886	
samples/[2027] 온새미로 1 본교재.hwpx	ANOMALY	47	0	0	4			0	2321	
samples/aift.hwp	ANOMALY	74	12	1	0			1	6850	
samples/atop-equation-01.hwp	CLEAN	1	0	0	0			0	85	
samples/basic/BlogForm_BookReview.hwp	ANOMALY	1	1	0	0			1	132	
samples/basic/BlogForm_MovieReview.hwp	ANOMALY	1	1	0	0			1	150	
samples/basic/BlogForm_Recipe.hwp	ANOMALY	1	1	0	0			1	149	
samples/basic/BookReview.hwp	CLEAN	2	0	0	0			0	223	
samples/basic/calendar_monthly.hwp	CLEAN	1	0	0	0			0	150	
samples/basic/calendar_year.hwp	CLEAN	1	0	0	0			0	592	
samples/basic/english.hwp	ANOMALY	1	1	0	0			1	162	
samples/basic/Hyper(hwp2010).hwp	ANOMALY	1	2	0	0			1	226	
samples/basic/interview.hwp	CLEAN	2	0	0	0			0	223	
samples/basic/issue1994_behindtext_table_20200830.hwp	ANOMALY	4	3	1	0			1	906	
samples/basic/issue2007_nested_cell_pagination_42065.hwp	ANOMALY	17	16	0	0			1	6533	
samples/basic/KTX-003.hwp	ANOMALY	1	0	1	0			1	591	
samples/basic/KTX.hwp	ANOMALY	1	0	1	0			1	551	
samples/basic/NewYear_s_Day.hwp	CLEAN	3	0	0	0			0	238	
samples/basic/pau-004.hwp	CLEAN	1	0	0	0			0	98	
samples/basic/request.hwp	CLEAN	1	0	0	0			0	185	
samples/basic/shortcut.hwp	CLEAN	7	0	0	0			0	460	
samples/basic/sungeo.hwp	ANOMALY	94	5	0	0			1	5203	
samples/basic/Textmail.hwp	CLEAN	1	0	0	0			0	131	
samples/basic/treatise sample.hwp	ANOMALY	7	7	0	0			1	783	
samples/basic/Worldcup_FIFA2010_32.hwp	CLEAN	1	0	0	0			0	285	
samples/bitmap.hwp	CLEAN	1	0	0	0			0	984	
samples/biz_plan.hwp	CLEAN	6	0	0	0			0	336	
samples/byeolpyo1.hwp	ANOMALY	4	2	0	0			1	298	
samples/byeolpyo4.hwp	ANOMALY	26	10	0	0			1	1803	
samples/calc-cell.hwp	CLEAN	1	0	0	0			0	110	
samples/chart/가로막대형/3차원누적가로막대형.hwp	CLEAN	1	0	0	0			0	95	
samples/chart/가로막대형/3차원누적가로막대형.hwpx	CLEAN	1	0	0	0			0	101	
samples/chart/가로막대형/3차원묶은가로막대형.hwp	CLEAN	1	0	0	0			0	131	
samples/chart/가로막대형/3차원묶은가로막대형.hwpx	CLEAN	1	0	0	0			0	75	
samples/chart/가로막대형/누적가로막대형.hwp	CLEAN	1	0	0	0			0	102	
samples/chart/가로막대형/누적가로막대형.hwpx	CLEAN	1	0	0	0			0	70	
samples/chart/가로막대형/묶은가로막대형.hwp	CLEAN	1	0	0	0			0	119	
samples/chart/가로막대형/묶은가로막대형.hwpx	CLEAN	1	0	0	0			0	102	
samples/chart/가로막대형/백프로기준누적가로막대형.hwp	CLEAN	1	0	0	0			0	105	
samples/chart/가로막대형/백프로기준누적가로막대형.hwpx	CLEAN	1	0	0	0			0	98	
samples/chart/기타/고가저가종가.hwp	CLEAN	1	0	0	0			0	93	
samples/chart/기타/고가저가종가.hwpx	CLEAN	1	0	0	0			0	104	
samples/chart/기타/시가고가저가종가.hwp	CLEAN	1	0	0	0			0	110	
samples/chart/기타/시가고가저가종가.hwpx	CLEAN	1	0	0	0			0	106	
samples/chart/라인/꺽은선형.hwp	CLEAN	1	0	0	0			0	131	
samples/chart/라인/꺽은선형.hwpx	CLEAN	1	0	0	0			0	86	
samples/chart/라인/누적꺽은선형.hwp	CLEAN	1	0	0	0			0	92	
samples/chart/라인/누적꺽은선형.hwpx	CLEAN	1	0	0	0			0	107	
samples/chart/라인/백프로기준누적꺽은선형.hwp	CLEAN	1	0	0	0			0	131	
samples/chart/라인/백프로기준누적꺽은선형.hwpx	CLEAN	1	0	0	0			0	100	
samples/chart/라인/표식이있는꺽은선형.hwp	CLEAN	1	0	0	0			0	116	
samples/chart/라인/표식이있는꺽은선형.hwpx	CLEAN	1	0	0	0			0	116	
samples/chart/라인/표식이있는누적꺽은선형.hwp	CLEAN	1	0	0	0			0	95	
samples/chart/라인/표식이있는누적꺽은선형.hwpx	CLEAN	1	0	0	0			0	91	
samples/chart/분산형/곡선및표식이있는분산형.hwp	CLEAN	1	0	0	0			0	95	
samples/chart/분산형/곡선및표식이있는분산형.hwpx	CLEAN	1	0	0	0			0	86	
samples/chart/분산형/곡선이있는분산형.hwp	CLEAN	1	0	0	0			0	102	
samples/chart/분산형/곡선이있는분산형.hwpx	CLEAN	1	0	0	0			0	110	
samples/chart/분산형/직선및표식이있는분산형.hwp	CLEAN	1	0	0	0			0	117	
samples/chart/분산형/직선및표식이있는분산형.hwpx	CLEAN	1	0	0	0			0	97	
samples/chart/분산형/직선이있는분산형.hwp	CLEAN	1	0	0	0			0	132	
samples/chart/분산형/직선이있는분산형.hwpx	CLEAN	1	0	0	0			0	117	
samples/chart/분산형/표식만있는분산형.hwp	CLEAN	1	0	0	0			0	112	
samples/chart/분산형/표식만있는분산형.hwpx	CLEAN	1	0	0	0			0	83	
samples/chart/세로막대형/3차원누적세로막대형.hwp	CLEAN	1	0	0	0			0	94	
samples/chart/세로막대형/3차원누적세로막대형.hwpx	CLEAN	1	0	0	0			0	110	
samples/chart/세로막대형/3차원묶은세로막대형.hwp	CLEAN	1	0	0	0			0	109	
samples/chart/세로막대형/3차원묶은세로막대형.hwpx	CLEAN	1	0	0	0			0	106	
samples/chart/세로막대형/누적세로막대형.hwp	CLEAN	1	0	0	0			0	95	
samples/chart/세로막대형/누적세로막대형.hwpx	CLEAN	1	0	0	0			0	98	
samples/chart/세로막대형/묶은세로막대형.hwp	CLEAN	1	0	0	0			0	109	
samples/chart/세로막대형/묶은세로막대형.hwpx	CLEAN	1	0	0	0			0	88	
samples/chart/세로막대형/백프로기준누적세로막대형.hwp	CLEAN	1	0	0	0			0	111	
samples/chart/세로막대형/백프로기준누적세로막대형.hwpx	CLEAN	1	0	0	0			0	88	
samples/chart/원형/2차원원형.hwp	CLEAN	1	0	0	0			0	113	
samples/chart/원형/2차원원형.hwpx	CLEAN	1	0	0	0			0	102	
samples/chart/원형/3차원원형.hwp	CLEAN	1	0	0	0			0	116	
samples/chart/원형/3차원원형.hwpx	CLEAN	1	0	0	0			0	115	
samples/chart/원형/원형대가로막대형.hwp	CLEAN	1	0	0	0			0	115	
samples/chart/원형/원형대가로막대형.hwpx	CLEAN	1	0	0	0			0	92	
samples/chart/원형/원형대원형.hwp	CLEAN	1	0	0	0			0	127	
samples/chart/원형/원형대원형.hwpx	CLEAN	1	0	0	0			0	96	
samples/chart/원형/쪼개진원형.hwp	CLEAN	1	0	0	0			0	118	
samples/chart/원형/쪼개진원형.hwpx	CLEAN	1	0	0	0			0	92	
samples/chart/특이케이스/가로막대형_하나만있을떄_단일시리즈제목.hwp	CLEAN	1	0	0	0			0	95	
samples/chart/특이케이스/가로막대형_하나만있을떄_단일시리즈제목.hwpx	CLEAN	1	0	0	0			0	104	
samples/draw-group.hwp	CLEAN	1	0	0	0			0	172	
samples/el-school-001.hwp	CLEAN	1	0	0	0			0	246	
samples/endnote-01.hwp	CLEAN	5	0	0	0			0	239	
samples/eq-002.hwp	CLEAN	1	0	0	0			0	122	
samples/eq-01.hwp	CLEAN	1	0	0	0			0	151	
samples/equation-lim.hwp	CLEAN	1	0	0	0			0	99	
samples/exam-kor-1p.hwp	CLEAN	1	0	0	0			0	800	
samples/exam-kor-2p.hwp	CLEAN	2	0	0	0			0	920	
samples/exam-kor-3p.hwp	CLEAN	3	0	0	0			0	1056	
samples/exam-kor-4p.hwp	CLEAN	4	0	0	0			0	1053	
samples/exam_eng.hwp	ANOMALY	8	2	0	0			1	3731	
samples/exam_kor.hwp	ANOMALY	20	2	0	0			1	8292	
samples/exam_math.hwp	CLEAN	20	0	0	0			0	1507	
samples/exam_math_8.hwp	ANOMALY	1	1	0	0			1	134	
samples/exam_math_no.hwp	CLEAN	20	0	0	0			0	1506	
samples/exam_science.hwp	ANOMALY	4	12	6	0			1	1763	
samples/exam_social-p1.hwp	ANOMALY	1	4	0	0			1	419	
samples/exam_social.hwp	ANOMALY	4	9	0	0			1	1222	
samples/field-01-memo.hwp	ANOMALY	3	0	0	1			0	175	
samples/field-01.hwp	ANOMALY	3	0	0	1			0	171	
samples/float-stack-defer.hwp	CLEAN	3	0	0	0			0	246	
samples/footnote-01.hwp	CLEAN	6	0	0	0			0	205	
samples/footnote-tbox-01.hwp	CLEAN	1	0	0	0			0	112	
samples/form-01.hwp	CLEAN	1	0	0	0			0	99	
samples/form-02.hwp	CLEAN	1	0	0	0			0	99	
samples/group-box.hwp	CLEAN	1	0	0	0			0	102	
samples/group-drawing-02.hwp	CLEAN	1	0	0	0			0	155	
samples/h-pen-01.hwp	CLEAN	1	0	0	0			0	87	
samples/hcar-001.hwp	ANOMALY	6	3	0	0			1	639	
samples/honbo-save.hwp	CLEAN	5	0	0	0			0	262	
samples/hwp-3.0-HWPML.hwp	ANOMALY	121	4	0	7			1	14105	
samples/hwp-img-001.hwp	CLEAN	1	0	0	0			0	195	
samples/hwp-multi-001.hwp	ANOMALY	9	7	0	0			1	2136	
samples/hwp-multi-002.hwp	CLEAN	6	0	0	0			0	597	
samples/hwp3-curve.hwp	CLEAN	2	0	0	0			0	155	
samples/hwp3-ellipse-empty-textbox.hwp	CLEAN	1	0	0	0			0	74	
samples/hwp3-empty-cell.hwp	ANOMALY	1	2	2	0			1	109	
samples/hwp3-pagedef-1915.hwp	CLEAN	1	0	0	0			0	75	
samples/HWP3-password-123456.hwp	ERROR	0	0	0	0			0	13	오류: 문서 로드 실패 samples\HWP3-password-123456.hwp: InvalidFile("비밀번호가 필요한 암호 문서입니다 (parse_document_with_password 또는 parse_hwp_with_password 로 비밀번호를 전달하세요)")
samples/hwp3-sample-hwp5.hwp	ANOMALY	16	1	1	0			1	2445	
samples/hwp3-sample-hwpx.hwpx	ANOMALY	16	1	1	0			1	1054	
samples/hwp3-sample.hwp	CLEAN	16	0	0	0			0	1154	
samples/hwp3-sample10-hwp5.hwp	ANOMALY	763	94	13	0			1	146935	
samples/hwp3-sample10-hwpx.hwpx	ANOMALY	764	26	13	0			1	138167	
samples/hwp3-sample10.hwp	ANOMALY	763	0	13	0			1	70171	
samples/hwp3-sample11-hwp5.hwp	ANOMALY	151	15	0	1			1	9984	
samples/hwp3-sample11-hwpx.hwpx	ANOMALY	151	10	0	1			1	8058	
samples/hwp3-sample11.hwp	ANOMALY	151	20	0	1			1	7292	
samples/hwp3-sample13-hwp5.hwp	CLEAN	3	0	0	0			0	169	
samples/hwp3-sample13-hwp5.hwpx	CLEAN	3	0	0	0			0	134	
samples/hwp3-sample13.hwp	CLEAN	3	0	0	0			0	125	
samples/hwp3-sample14-hwp5.hwp	ANOMALY	11	1	0	0			1	624	
samples/hwp3-sample14-hwp5.hwpx	ANOMALY	11	1	0	0			1	407	
samples/hwp3-sample14.hwp	CLEAN	11	0	0	0			0	308	
samples/hwp3-sample16-hwp5-2010.hwp	ANOMALY	64	2	0	0			1	5738	
samples/hwp3-sample16-hwp5-2018.hwp	ANOMALY	64	2	0	0			1	6326	
samples/hwp3-sample16-hwp5-2022.hwp	ANOMALY	64	3	0	0			1	5931	
samples/hwp3-sample16-hwp5-2024-password-123456.hwp	ERROR	0	0	0	0			0	33	오류: 문서 로드 실패 samples\hwp3-sample16-hwp5-2024-password-123456.hwp: InvalidFile("비밀번호가 필요한 암호 문서입니다 (parse_document_with_password 또는 parse_hwp_with_password 로 비밀번호를 전달하세요)")
samples/hwp3-sample16-hwp5-2024.hwp	ANOMALY	64	2	0	0			1	5143	
samples/hwp3-sample16-hwp5.hwp	ANOMALY	64	2	0	0			1	4804	
samples/hwp3-sample16-hwp5.hwpx	ANOMALY	64	29	0	0			1	3820	
samples/hwp3-sample16.hwp	ANOMALY	64	43	5	0			1	2712	
samples/hwp3-sample19-hwp5.hwp	CLEAN	2	0	0	0			0	103	
samples/hwp3-sample19-hwpx.hwpx	CLEAN	2	0	0	0			0	118	
samples/hwp3-sample19.hwp	CLEAN	2	0	0	0			0	97	
samples/hwp3-sample4-hwp5.hwp	ANOMALY	36	5	0	0			1	2434	
samples/hwp3-sample4.hwp	ANOMALY	36	1	0	0			1	1307	
samples/hwp3-sample5-hwp5-v2018.hwp	ANOMALY	64	27	0	0			1	6355	
samples/hwp3-sample5-hwp5-v2024.hwp	ANOMALY	64	27	0	0			1	6264	
samples/hwp3-sample5-hwp5.hwp	ANOMALY	64	27	0	0			1	6329	
samples/hwp3-sample5-hwpx.hwpx	CLEAN	64	0	0	0			0	3657	
samples/hwp3-sample5.hwp	CLEAN	64	0	0	0			0	4479	
samples/hwp3-table-caption.hwp	ANOMALY	1	2	0	0			1	78	
samples/hwp3-table-cell-order.hwp	ANOMALY	1	1	0	0			1	82	
samples/hwp3-table-cell-overlap.hwp	ANOMALY	7	2	0	0			1	162	
samples/hwp3-table-grid-gap.hwp	CLEAN	3	0	0	0			0	132	
samples/HWP5-nopassword-123456.hwp	CLEAN	24	0	0	0			0	2790	
samples/HWP5-nopassword-123456.hwpx	ANOMALY	23	16	1	0			1	1808	
samples/HWP5-password-123456.hwpx	ERROR	0	0	0	0			0	27	오류: 문서 로드 실패 samples\HWP5-password-123456.hwpx: InvalidFile("비밀번호가 필요한 암호 문서입니다 (parse_document_with_password 또는 parse_hwp_with_password 로 비밀번호를 전달하세요)")
samples/hwp5-tbl-attr-1916.hwp	CLEAN	4	0	0	0			0	462	
samples/hwp_table_test-m.hwp	ANOMALY	3	2	0	0			1	342	
samples/hwp_table_test.hwp	ANOMALY	3	2	0	0			1	351	
samples/hwp_table_test_saved.hwp	ANOMALY	3	2	0	0			1	353	
samples/hwpctl_Action_Table__v1.1.hwp	ANOMALY	16	3	0	0			1	2152	
samples/hwpctl_API_v2.4.hwp	ANOMALY	106	38	12	0			1	3301	
samples/hwpctl_ParameterSetID_Item_v1.2.hwp	ANOMALY	74	3	0	0			1	2573	
samples/hwpers_test4_complex_table.hwp	CLEAN	1	0	0	0			0	81	
samples/hwpspec.hwp	ANOMALY	178	15	1	10			1	11174	
samples/hwpx/143E433F503322BD33.hwpx	CLEAN	1	0	0	0			0	266	
samples/hwpx/2024년 1분기 해외직접투자 보도자료 ff.hwp	CLEAN	9	0	0	0			0	1742	
samples/hwpx/2024년 1분기 해외직접투자 보도자료 ff.hwpx	CLEAN	9	0	0	0			0	1449	
samples/hwpx/2024년 2분기 해외직접투자 보도자료ff.hwpx	ANOMALY	9	10	0	0			1	1584	
samples/hwpx/2024년 연간 해외직접투자 보도자료 _ ff.hwpx	ANOMALY	9	12	0	0			1	1679	
samples/hwpx/2025년 1분기 해외직접투자 보도자료f.hwpx	CLEAN	9	0	0	0			0	986	
samples/hwpx/2025년 2분기 해외직접투자 (최종).hwpx	ANOMALY	9	10	0	0			1	1060	
samples/hwpx/2026_oss_rst.hwpx	ANOMALY	7	2	0	0			1	224	
samples/hwpx/[2027] 온새미로 1 본교재.hwpx	ANOMALY	46	0	0	3			0	1555	
samples/hwpx/aift.hwpx	ANOMALY	74	12	1	0			1	5012	
samples/hwpx/basic-table-01.hwpx	CLEAN	1	0	0	0			0	86	
samples/hwpx/blank_hwpx.hwpx	CLEAN	1	0	0	0			0	87	
samples/hwpx/business_overview.hwpx	CLEAN	1	0	0	0			0	149	
samples/hwpx/el-school-001.hwpx	CLEAN	1	0	0	0			0	146	
samples/hwpx/eq-002.hwpx	CLEAN	1	0	0	0			0	102	
samples/hwpx/exam-kor-1p.hwpx	CLEAN	1	0	0	0			0	504	
samples/hwpx/exam-kor-2p.hwpx	CLEAN	2	0	0	0			0	499	
samples/hwpx/exam-kor-3p.hwpx	CLEAN	3	0	0	0			0	576	
samples/hwpx/exam-kor-4p.hwpx	CLEAN	4	0	0	0			0	591	
samples/hwpx/exam_kor.hwpx	ANOMALY	20	2	0	0			1	3685	
samples/hwpx/exam_social-p1.hwpx	ANOMALY	1	4	0	0			1	219	
samples/hwpx/exam_social.hwpx	ANOMALY	4	9	0	0			1	640	
samples/hwpx/expense_report.hwpx	CLEAN	1	0	0	0			0	112	
samples/hwpx/field-multipara-clickhere.hwpx	CLEAN	2	0	0	0			0	146	
samples/hwpx/footnote-01.hwpx	CLEAN	6	0	0	0			0	139	
samples/hwpx/footnote-tbox-01.hwpx	CLEAN	1	0	0	0			0	60	
samples/hwpx/form-002.hwpx	CLEAN	10	0	0	0			0	1838	
samples/hwpx/form-01.hwpx	CLEAN	1	0	0	0			0	135	
samples/hwpx/form-02.hwpx	CLEAN	1	0	0	0			0	150	
samples/hwpx/hancom-hwp/2024년 1분기 해외직접투자 보도자료 ff.hwp	CLEAN	9	0	0	0			0	2270	
samples/hwpx/hancom-hwp/2024년 2분기 해외직접투자 보도자료ff.hwp	ANOMALY	9	10	0	0			1	2560	
samples/hwpx/hancom-hwp/2024년 연간 해외직접투자 보도자료 _ ff.hwp	ANOMALY	9	12	0	0			1	2706	
samples/hwpx/hancom-hwp/2025년 1분기 해외직접투자 보도자료f.hwp	CLEAN	9	0	0	0			0	2433	
samples/hwpx/hancom-hwp/2025년 2분기 해외직접투자 (최종).hwp	ANOMALY	9	10	0	0			1	2503	
samples/hwpx/hancom-hwp/[2027] 온새미로 1 본교재.hwp	ANOMALY	48	0	0	3			0	3814	
samples/hwpx/hancom-hwp/activity_report.hwp	CLEAN	2	0	0	0			0	187	
samples/hwpx/hancom-hwp/blank_hwpx.hwp	CLEAN	1	0	0	0			0	100	
samples/hwpx/hancom-hwp/business_overview.hwp	CLEAN	1	0	0	0			0	176	
samples/hwpx/hancom-hwp/expense_report.hwp	CLEAN	1	0	0	0			0	152	
samples/hwpx/hancom-hwp/form-002.hwp	CLEAN	10	0	0	0			0	1540	
samples/hwpx/hancom-hwp/hang_job_01.hwp	ANOMALY	24	5	0	0			1	1389	
samples/hwpx/hancom-hwp/hwpx-01.hwp	CLEAN	9	0	0	0			0	936	
samples/hwpx/hancom-hwp/hwpx-02.hwp	ANOMALY	9	12	0	0			1	1027	
samples/hwpx/hancom-hwp/hwpx-h-01.hwp	CLEAN	9	0	0	0			0	973	
samples/hwpx/hancom-hwp/hwpx-h-02.hwp	ANOMALY	9	10	0	0			1	994	
samples/hwpx/hancom-hwp/hwpx-h-03.hwp	CLEAN	9	0	0	0			0	974	
samples/hwpx/hancom-hwp/hy-001.hwp	CLEAN	2	0	0	0			0	138	
samples/hwpx/hancom-hwp/hy-002.hwp	ANOMALY	2	1	0	0			1	171	
samples/hwpx/hancom-hwp/issue_157.hwp	CLEAN	2	0	0	0			0	119	
samples/hwpx/hancom-hwp/issue_241.hwp	CLEAN	1	0	0	0			0	91	
samples/hwpx/hancom-hwp/mel-001.hwp	ANOMALY	20	4	0	0			1	1429	
samples/hwpx/hancom-hwp/service_agreement.hwp	CLEAN	1	0	0	0			0	86	
samples/hwpx/hancom-hwp/tb-org-02.hwp	CLEAN	1	0	0	0			0	178	
samples/hwpx/hancom-hwp/tbox-v-flow-01.hwp	CLEAN	1	0	0	0			0	68	
samples/hwpx/hcar-001.hwpx	ANOMALY	6	3	0	0			1	442	
samples/hwpx/hwpx-01.hwpx	CLEAN	9	0	0	0			0	1066	
samples/hwpx/hwpx-02.hwpx	ANOMALY	7	0	0	1			0	243	
samples/hwpx/hwpx-centered-cell-vpos-after-tac-shape.hwpx	CLEAN	1	0	0	0			0	255	
samples/hwpx/hwpx-h-01.hwpx	CLEAN	9	0	0	0			0	866	
samples/hwpx/hwpx-h-02.hwpx	ANOMALY	9	10	0	0			1	934	
samples/hwpx/hwpx-h-03.hwpx	CLEAN	9	0	0	0			0	1208	
samples/hwpx/hy-001.hwpx	CLEAN	2	0	0	0			0	141	
samples/hwpx/hy-002.hwpx	ANOMALY	2	1	0	0			1	214	
